evidence_id,alert_id,evidence_type,created_at,source,description,hash
EVD-08969,ALT-003978,Registry Modification,2026-08-10 07:28:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-095 during investigation of DET-T1078-Valid_Accounts_45",890420832deaa30a
EVD-08970,ALT-003979,Memory Extraction,2026-08-25 17:04:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-258 during investigation of DET-T1070-Indicator_Removal_on_Host_39",b648468035025d12
EVD-08971,ALT-003981,PCAP Stream,2026-07-05 14:49:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-235 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",96f94540b6cca5f6
EVD-08972,ALT-003983,Registry Modification,2026-08-03 02:28:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-115 during investigation of DET-T1070-Indicator_Removal_on_Host_54",6d7c8c408b215c7c
EVD-08973,ALT-003984,Memory Extraction,2026-09-02 21:17:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-CLOUD-069 during investigation of DET-T1562-Impair_Defenses_22",27e5abcb0b4573d0
EVD-08974,ALT-003984,Process Tree & Hash,2026-09-02 21:17:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-069 during investigation of DET-T1562-Impair_Defenses_22",5dd4f711440ace72
EVD-08975,ALT-003985,Process Tree & Hash,2026-07-20 17:13:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-325 during investigation of DET-T1070-Indicator_Removal_on_Host_09",c5613530d38508d7
EVD-08976,ALT-003985,PCAP Stream,2026-07-20 17:12:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-325 during investigation of DET-T1070-Indicator_Removal_on_Host_09",20f9222f583dfd94
EVD-08977,ALT-003987,Authentication Token,2026-08-21 12:40:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-317 during investigation of DET-T1003-OS_Credential_Dumping_95",82842009afe7f062
EVD-08978,ALT-003989,Memory Extraction,2026-08-16 09:44:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-161 during investigation of DET-T1078-Valid_Accounts_30",dbf73f0e53db6e96
EVD-08979,ALT-003990,Process Tree & Hash,2026-06-18 14:21:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-497 during investigation of DET-T1110-Brute_Force_38",29c8c1af8973e555
EVD-08980,ALT-003991,PCAP Stream,2026-08-03 19:49:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-011 during investigation of DET-T1021-Remote_Services_04",c5dd22de387c00bd
EVD-08981,ALT-003993,Registry Modification,2026-07-31 16:14:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-044 during investigation of DET-T1566-Phishing_17",81a0d8046c089ac8
EVD-08982,ALT-003994,Memory Extraction,2026-07-19 08:21:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-CLOUD-117 during investigation of DET-T1486-Data_Encrypted_for_Impact_71",9c7a2a53873389df
EVD-08983,ALT-003996,PCAP Stream,2026-07-02 21:30:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-477 during investigation of DET-T1190-Exploit_Public-Facing_Application_59",04f6a8fc90a3af65
EVD-08984,ALT-003998,Registry Modification,2026-07-15 05:27:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-166 during investigation of DET-T1070-Indicator_Removal_on_Host_54",d3ea9dc81924b3f1
EVD-08985,ALT-003998,Memory Extraction,2026-07-15 05:29:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-166 during investigation of DET-T1070-Indicator_Removal_on_Host_54",326ccb16184545de
EVD-08986,ALT-003999,Memory Extraction,2026-09-05 02:38:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-039 during investigation of DET-T1070-Indicator_Removal_on_Host_24",f577f99ff6694eea
EVD-08987,ALT-004000,Process Tree & Hash,2026-09-08 15:39:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-018 during investigation of DET-T1003-OS_Credential_Dumping_95",bdc073b26dc9c5ff
EVD-08988,ALT-004001,PCAP Stream,2026-07-22 21:55:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-051 during investigation of DET-T1070-Indicator_Removal_on_Host_99",f894288d5a7f1180
EVD-08989,ALT-004003,Registry Modification,2026-08-03 12:58:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-443 during investigation of DET-T1053-Scheduled_Task/Job_33",141c8bf6bfcd317f
EVD-08990,ALT-004004,Memory Extraction,2026-07-11 23:41:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-222 during investigation of DET-T1046-Network_Service_Discovery_81",75f481b3cd7a8d2b
EVD-08991,ALT-004004,Process Tree & Hash,2026-07-11 23:41:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-222 during investigation of DET-T1046-Network_Service_Discovery_81",2a03594afa492c9a
EVD-08992,ALT-004007,Authentication Token,2026-09-07 11:58:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-129 during investigation of DET-T1562-Impair_Defenses_07",602ebe8762b08a1a
EVD-08993,ALT-004012,Authentication Token,2026-06-15 17:59:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-160 during investigation of DET-T1021-Remote_Services_04",f21c88fa31065865
EVD-08994,ALT-004015,Process Tree & Hash,2026-06-16 20:45:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-025 during investigation of DET-T1055-Process_Injection_87",309532c4065693f5
EVD-08995,ALT-004017,Authentication Token,2026-06-23 21:19:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-017 during investigation of DET-T1046-Network_Service_Discovery_51",cb7ad36fe28b9196
EVD-08996,ALT-004022,Authentication Token,2026-06-19 06:34:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-165 during investigation of DET-T1486-Data_Encrypted_for_Impact_26",6131b755145bb456
EVD-08997,ALT-004022,Registry Modification,2026-06-19 06:34:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-CLOUD-165 during investigation of DET-T1486-Data_Encrypted_for_Impact_26",29c029a0ae1547ff
EVD-08998,ALT-004026,PCAP Stream,2026-07-05 15:56:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-015 during investigation of DET-T1190-Exploit_Public-Facing_Application_59",6acfce85bef20776
EVD-08999,ALT-004027,Authentication Token,2026-06-13 06:57:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-025 during investigation of DET-T1070-Indicator_Removal_on_Host_99",f9abaa48ef909554
EVD-09000,ALT-004029,Memory Extraction,2026-08-04 15:41:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-025 during investigation of DET-T1046-Network_Service_Discovery_36",1049545e91f3e8c1
EVD-09001,ALT-004029,Process Tree & Hash,2026-08-04 15:41:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-025 during investigation of DET-T1046-Network_Service_Discovery_36",d52ca4a0a262a4c1
EVD-09002,ALT-004030,Process Tree & Hash,2026-07-11 03:40:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-452 during investigation of DET-T1055-Process_Injection_57",6fcd2577afb535a1
EVD-09003,ALT-004034,Memory Extraction,2026-07-29 04:42:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-017 during investigation of DET-T1070-Indicator_Removal_on_Host_69",a003cb9343e7e2b4
EVD-09004,ALT-004036,PCAP Stream,2026-06-22 21:41:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-120 during investigation of DET-T1053-Scheduled_Task/Job_78",e79e24479b62a587
EVD-09005,ALT-004037,Authentication Token,2026-06-14 13:23:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-165 during investigation of DET-T1053-Scheduled_Task/Job_63",26e1a2d9455fb0cb
EVD-09006,ALT-004039,Memory Extraction,2026-08-21 02:20:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-110 during investigation of DET-T1486-Data_Encrypted_for_Impact_41",fc28208307075666
EVD-09007,ALT-004041,PCAP Stream,2026-08-02 16:05:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-060 during investigation of DET-T1190-Exploit_Public-Facing_Application_74",3b1ebb16963fdea7
EVD-09008,ALT-004042,Authentication Token,2026-09-09 14:31:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-151 during investigation of DET-T1053-Scheduled_Task/Job_78",b1a2d2e83c8af39f
EVD-09009,ALT-004043,Registry Modification,2026-07-20 10:19:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-052 during investigation of DET-T1053-Scheduled_Task/Job_03",351b3c250ce3b351
EVD-09010,ALT-004046,PCAP Stream,2026-07-07 18:47:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-381 during investigation of DET-T1053-Scheduled_Task/Job_33",4717af2e0c788db2
EVD-09011,ALT-004047,Authentication Token,2026-07-07 01:00:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-079 during investigation of DET-T1190-Exploit_Public-Facing_Application_29",0fdecf4ae5601834
EVD-09012,ALT-004049,Memory Extraction,2026-07-14 19:10:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-436 during investigation of DET-T1562-Impair_Defenses_82",95ae5ee8748e65a9
EVD-09013,ALT-004049,Process Tree & Hash,2026-07-14 19:10:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-436 during investigation of DET-T1562-Impair_Defenses_82",b2eea06caca4b90e
EVD-09014,ALT-004050,Process Tree & Hash,2026-08-31 20:30:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-024 during investigation of DET-T1486-Data_Encrypted_for_Impact_56",ea0d3d640e09ce51
EVD-09015,ALT-004051,PCAP Stream,2026-07-23 15:51:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-PAYMENT-114 during investigation of DET-T1110-Brute_Force_68",d365e59fd30c1ec3
EVD-09016,ALT-004052,Authentication Token,2026-06-17 08:31:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-131 during investigation of DET-T1070-Indicator_Removal_on_Host_99",5c022efda34b68d9
EVD-09017,ALT-004053,Registry Modification,2026-08-07 16:20:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-472 during investigation of DET-T1567-Exfiltration_Over_Web_Service_55",32e9ce248113e3a5
EVD-09018,ALT-004054,Memory Extraction,2026-08-31 17:53:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-050 during investigation of DET-T1090-Proxy_58",6a01570bc3e80658
EVD-09019,ALT-004055,Process Tree & Hash,2026-08-24 23:39:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-097 during investigation of DET-T1566-Phishing_62",5329cd7e9c89edc5
EVD-09020,ALT-004058,Registry Modification,2026-07-27 01:55:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-067 during investigation of DET-T1021-Remote_Services_64",a751a6ebc43d2a9e
EVD-09021,ALT-004060,Process Tree & Hash,2026-09-07 14:48:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-444 during investigation of DET-T1562-Impair_Defenses_67",1ba93cdf45f80825
EVD-09022,ALT-004062,Authentication Token,2026-07-30 04:17:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-394 during investigation of DET-T1021-Remote_Services_34",efe26cb2489d0592
EVD-09023,ALT-004063,Registry Modification,2026-06-20 07:43:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-206 during investigation of DET-T1486-Data_Encrypted_for_Impact_26",e197a9e6786d78b5
EVD-09024,ALT-004064,Memory Extraction,2026-07-15 08:45:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-275 during investigation of DET-T1486-Data_Encrypted_for_Impact_11",86eaa51e000371e0
EVD-09025,ALT-004067,Authentication Token,2026-07-02 20:48:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-339 during investigation of DET-T1046-Network_Service_Discovery_51",41015e827ab36d29
EVD-09026,ALT-004068,Registry Modification,2026-09-06 01:27:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-162 during investigation of DET-T1046-Network_Service_Discovery_81",8c8bb497e7ed3ff9
EVD-09027,ALT-004068,Memory Extraction,2026-09-06 01:26:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-162 during investigation of DET-T1046-Network_Service_Discovery_81",2d2bb46029eea8ef
EVD-09028,ALT-004070,Process Tree & Hash,2026-07-06 09:28:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-190 during investigation of DET-T1190-Exploit_Public-Facing_Application_89",2f45971d1e04ca1b
EVD-09029,ALT-004071,PCAP Stream,2026-07-20 08:55:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-129 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",08dab84bc6fe12b9
EVD-09030,ALT-004073,Registry Modification,2026-08-28 07:58:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-168 during investigation of DET-T1567-Exfiltration_Over_Web_Service_55",3af6c9b9d62d892a
EVD-09031,ALT-004074,Memory Extraction,2026-08-19 16:21:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-003 during investigation of DET-T1190-Exploit_Public-Facing_Application_29",ffed7fb73370e64f
EVD-09032,ALT-004076,PCAP Stream,2026-08-12 12:19:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-437 during investigation of DET-T1562-Impair_Defenses_97",b1e3265108a1dc0d
EVD-09033,ALT-004077,Authentication Token,2026-07-14 04:11:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-056 during investigation of DET-T1090-Proxy_43",f6a38daf8bba474b
EVD-09034,ALT-004077,Registry Modification,2026-07-14 04:12:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-056 during investigation of DET-T1090-Proxy_43",713696d4783a5c68
EVD-09035,ALT-004079,Memory Extraction,2026-09-07 00:13:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-050 during investigation of DET-T1562-Impair_Defenses_97",df9632f2d5034958
EVD-09036,ALT-004080,Process Tree & Hash,2026-07-06 08:03:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-151 during investigation of DET-T1021-Remote_Services_19",3e02b20c134cacdc
EVD-09037,ALT-004084,Memory Extraction,2026-08-14 01:45:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-110 during investigation of DET-T1486-Data_Encrypted_for_Impact_11",cf3218e7603db337
EVD-09038,ALT-004084,Process Tree & Hash,2026-08-14 01:43:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-110 during investigation of DET-T1486-Data_Encrypted_for_Impact_11",a8d34c7a70bffa05
EVD-09039,ALT-004086,PCAP Stream,2026-06-25 20:54:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-103 during investigation of DET-T1059-Command_and_Scripting_Interpreter_16",1d74f75003ff807b
EVD-09040,ALT-004088,Registry Modification,2026-07-04 12:58:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-153 during investigation of DET-T1003-OS_Credential_Dumping_95",49aeb0813be053fe
EVD-09041,ALT-004092,Authentication Token,2026-07-19 08:10:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-320 during investigation of DET-T1003-OS_Credential_Dumping_50",e4ccd5736e4627cb
EVD-09042,ALT-004093,Registry Modification,2026-06-22 08:24:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-212 during investigation of DET-T1003-OS_Credential_Dumping_05",44fa038872513ed5
EVD-09043,ALT-004094,Memory Extraction,2026-08-25 02:13:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DOMAIN-144 during investigation of DET-T1567-Exfiltration_Over_Web_Service_70",4746bd45e83324c2
EVD-09044,ALT-004096,PCAP Stream,2026-06-28 22:58:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-375 during investigation of DET-T1055-Process_Injection_27",c39695ab2aad1328
EVD-09045,ALT-004097,Authentication Token,2026-07-17 07:44:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-001 during investigation of DET-T1059-Command_and_Scripting_Interpreter_31",66709e324fe88201
